BEAMS
BinSize:0.625,Temperature:39.500K,Field:0.000G,Sample:nano-Mn3O4,Orientation:powder,NumBins:16384,NumHists:5,RunNumber:7387,Title:nano-Mn3O4 zero field
Forward,Backward,Up,Down,Right
129,125,190,178,32
111,144,191,158,41
122,128,217,180,35
111,131,199,179,41
104,120,187,174,23
112,134,185,183,34
118,135,182,170,52
104,139,214,185,45
124,135,207,176,37
116,129,208,184,33
112,122,214,164,30
119,127,181,194,44
128,127,207,171,35
110,144,209,181,33
101,130,208,183,38
122,121,218,192,33
147,157,211,200,54
101,132,189,167,48
125,125,193,144,33
127,132,206,166,38
98,128,195,187,33
117,142,207,194,36
127,125,198,177,32
102,123,210,186,41
121,131,190,169,26
127,132,181,187,37
119,124,218,197,35
103,136,196,177,36
105,133,204,179,33
127,135,185,176,33
124,146,184,161,41
102,131,201,173,31
119,140,182,165,43
130,126,190,176,37
125,138,177,199,31
107,133,163,171,33
113,143,171,196,34
99,151,184,204,33
91,127,189,192,38
97,132,201,165,42
133,132,220,172,41
115,125,194,178,39
133,127,212,159,41
112,104,200,169,38
104,138,212,172,45
117,142,196,173,39
108,117,184,172,36
105,124,197,170,28
109,121,191,184,28
115,129,207,171,58
122,105,197,209,32
97,123,212,168,37
117,122,221,190,43
112,132,215,159,35
134,124,190,177,36
122,136,207,177,47
123,133,201,175,37
141,132,220,207,27
111,141,206,185,32
119,117,192,178,44
130,127,175,187,31
118,135,184,173,36
83,133,177,163,32
113,116,219,166,48
134,127,185,172,42
107,137,197,203,32
115,130,202,176,33
126,132,181,173,48
128,135,189,176,42
130,138,206,159,34
97,125,182,157,43
128,122,200,178,43
115,134,199,173,33
120,153,190,182,47
113,113,185,164,42
98,126,215,166,40
119,129,187,186,33
117,122,198,192,41
111,150,187,163,31
109,125,176,183,30
133,143,178,172,27
122,121,195,175,38
122,158,190,195,41
136,111,209,166,31
116,130,197,172,36
120,137,196,174,22
100,115,187,173,37
118,121,204,180,39
121,146,199,194,32
102,141,181,188,40
96,131,202,168,35
122,159,189,197,40
123,116,205,184,42
117,134,185,155,37
109,126,191,177,29
110,118,174,173,40
106,152,182,167,31
117,122,210,155,45
109,120,205,209,35
125,150,203,153,28
114,118,189,155,36
112,156,170,168,48
123,133,197,168,42
118,136,198,163,44
115,129,184,171,34
102,129,190,160,28
114,141,213,167,42
112,129,200,163,41
109,126,195,168,41
106,125,169,176,43
116,103,178,201,43
115,135,199,181,28
123,139,195,161,38
138,140,186,173,34
108,122,189,174,49
142,107,201,159,31
113,118,192,177,37
102,131,188,158,44
123,122,211,153,40
94,123,207,166,35
126,130,195,188,33
116,142,191,165,46
117,134,216,197,48
112,127,183,187,31
153,135,182,161,42
116,131,168,177,43
118,122,206,180,45
123,128,187,199,46
131,126,189,158,43
90,125,211,177,44
101,133,189,182,30
115,123,158,179,36
130,109,166,171,35
108,120,191,165,41
135,130,187,171,41
127,133,173,183,37
124,130,186,178,27
132,130,177,157,36
130,121,191,141,32
122,123,187,191,24
105,117,185,168,34
93,119,201,164,43
121,140,188,174,34
113,109,209,173,25
125,127,170,165,35
107,128,201,184,39
108,128,178,182,30
105,124,193,172,27
118,125,171,174,37
126,124,184,161,35
102,92,177,164,41
113,114,190,171,42
122,132,190,183,37
103,123,190,168,32
99,133,210,179,40
123,109,200,166,47
107,128,189,173,35
132,120,175,191,37
118,120,213,178,37
113,124,215,143,43
115,121,180,170,28
115,101,170,173,40
114,132,190,165,37
114,126,207,189,38
113,100,185,163,56
112,119,189,178,37
134,114,169,181,34
108,125,176,148,32
108,147,190,159,33
94,133,187,197,39
122,101,188,187,42
127,128,184,154,34
112,136,189,167,42
111,140,170,171,44
124,106,204,156,28
129,142,189,163,32
106,118,196,163,43
112,114,183,184,44
121,123,188,170,39
127,114,195,174,39
130,132,187,191,37
108,117,181,191,39
112,126,193,151,30
109,115,173,154,45
124,116,188,148,40
104,143,196,161,42
97,143,194,165,38
125,106,193,180,42
121,139,212,163,41
108,131,189,180,40
108,120,160,173,31
127,136,171,190,30
124,113,175,166,32
121,130,176,178,32
115,111,177,161,41
112,126,183,172,37
121,134,212,178,37
113,124,199,165,35
105,113,205,164,36
112,131,181,171,35
129,142,199,173,30
109,134,175,155,35
110,107,172,156,30
98,138,181,196,46
108,125,212,148,25
114,125,183,160,44
111,129,195,164,33
107,129,206,160,49
117,111,177,171,34
129,116,200,161,32
110,106,187,159,36
124,146,197,172,37
114,129,171,148,27
119,121,173,148,46
106,99,198,178,36
130,107,208,205,36
83,132,206,178,30
103,117,177,182,29
116,139,189,173,42
118,131,194,190,32
118,106,172,178,40
99,115,202,171,39
99,136,188,197,39
92,129,198,157,32
128,120,165,165,42
106,119,180,152,37
108,122,202,187,46
114,132,172,157,41
139,139,165,167,37
118,147,197,169,27
108,114,201,168,32
126,118,158,165,45
103,123,186,149,26
111,128,191,166,37
115,117,156,168,41
119,128,161,156,36
116,118,201,177,32
95,128,191,169,41
136,131,188,155,38
116,131,207,183,35
129,148,181,179,50
111,128,191,158,28
128,114,196,157,33
94,111,199,167,46
105,127,150,173,26
99,118,152,169,36
132,124,171,155,35
119,107,192,156,35
113,130,204,167,32
113,111,177,156,46
119,125,181,167,44
104,128,181,166,39
110,127,201,160,29
106,150,189,182,42
125,139,170,168,35
108,146,184,175,40
142,126,189,175,27
106,109,193,181,28
111,127,198,177,30
115,132,193,162,31
113,138,171,174,44
95,124,204,161,42
86,114,180,168,36
102,126,186,160,33
106,125,192,162,42
112,123,200,180,25
101,117,177,165,33
112,125,171,168,40
120,131,182,174,34
112,122,183,160,31
121,129,184,179,30
108,121,174,158,38
99,124,183,163,31
109,125,173,171,34
112,134,222,169,45
115,115,164,158,29
115,115,184,163,36
91,92,193,180,35
109,115,197,184,28
130,120,204,158,31
115,122,186,164,38
129,107,185,148,41
102,121,194,172,43
93,117,190,149,26
115,122,202,164,41
109,125,173,170,32
122,121,173,185,26
114,123,181,174,38
116,129,170,174,33
129,124,198,176,32
105,113,174,154,30
93,114,201,175,40
109,109,176,159,34
134,132,164,174,32
89,129,188,160,33
108,100,174,175,39
114,123,219,174,32
120,140,218,179,41
113,124,177,167,25
101,124,162,153,31
90,114,172,153,42
109,128,174,178,34
109,116,171,168,31
100,108,179,159,41
92,132,199,168,37
118,150,206,165,31
110,124,179,166,43
101,120,196,169,37
104,119,187,155,31
92,109,177,160,33
124,120,193,163,36
118,134,185,173,24
109,103,179,184,31
99,121,181,183,24
124,127,157,191,36
104,114,199,161,61
133,106,185,172,24
113,116,179,157,36
86,106,173,173,43
128,126,191,159,31
122,126,188,167,36
141,115,192,176,34
119,124,163,154,42
119,120,209,157,41
118,113,184,142,32
111,110,187,163,34
107,105,174,158,42
103,122,187,167,40
119,132,183,182,31
126,105,195,179,31
97,118,191,189,34
100,101,181,162,27
100,121,176,152,32
126,113,160,157,39
108,107,176,148,32
98,122,160,156,32
114,121,182,197,34
99,125,169,172,39
119,115,214,151,28
108,106,203,139,39
118,118,200,148,30
99,131,192,180,33
139,116,206,144,38
133,117,185,157,37
111,96,194,160,25
98,136,213,161,31
124,119,180,148,35
91,108,181,142,41
112,117,181,177,36
124,118,169,192,40
90,125,176,168,44
115,114,201,185,23
108,111,189,157,32
105,118,153,170,41
113,133,188,168,32
107,138,210,174,40
119,118,180,158,39
104,107,192,164,31
98,112,169,166,32
97,125,183,170,40
107,113,187,161,32
102,122,170,151,32
117,117,184,165,34
114,117,157,185,28
107,108,182,159,37
100,113,171,168,33
110,111,195,154,46
110,137,200,189,32
125,102,166,179,52
106,110,173,162,39
115,104,164,166,27
118,109,168,153,37
110,116,180,149,38
101,114,193,153,46
103,110,187,170,35
97,124,178,169,29
118,111,163,164,32
84,131,176,168,33
116,125,175,155,34
105,118,184,156,25
100,125,181,143,37
100,123,167,135,36
119,120,190,162,33
104,128,199,183,26
113,111,185,157,33
111,111,200,172,27
108,125,177,161,39
121,136,189,144,34
101,112,165,153,25
96,123,162,162,25
127,132,177,169,39
128,112,195,153,30
117,116,196,162,32
101,96,172,155,30
116,106,209,139,35
93,135,186,155,37
101,110,187,168,25
101,110,192,156,43
119,121,164,156,43
116,117,164,165,43
107,108,198,155,30
99,108,169,142,41
98,120,178,159,32
109,100,165,159,37
112,108,177,153,30
103,136,177,150,37
110,107,193,199,42
116,111,166,167,32
110,128,172,182,38
119,124,178,168,26
99,134,165,171,31
121,112,181,157,29
114,136,176,151,38
123,119,187,143,39
120,122,182,173,47
123,137,193,154,34
110,106,184,178,39
93,117,168,164,42
123,133,198,162,38
115,126,180,161,46
107,117,185,145,39
124,101,176,172,33
113,115,201,175,30
111,102,193,156,32
111,117,173,164,39
101,120,196,153,28
91,116,180,172,36
115,120,156,163,26
109,140,173,153,39
113,133,152,145,50
119,126,173,161,29
119,127,180,147,37
111,117,180,159,34
91,108,178,151,37
101,114,200,164,35
119,120,185,162,25
106,124,168,195,28
105,123,176,152,35
113,122,155,161,25
99,109,168,144,30
79,141,157,151,45
115,118,168,149,21
114,100,153,162,36
102,136,180,156,41
103,129,172,159,35
107,119,181,148,36
94,123,174,172,41
113,113,163,163,36
95,115,177,162,27
122,112,170,148,35
109,121,158,157,37
117,111,201,136,28
98,130,182,178,36
104,125,172,137,22
116,119,163,160,43
97,138,178,158,32
108,97,177,153,25
118,124,174,151,41
106,126,188,175,44
102,125,173,159,23
102,107,177,150,31
98,122,180,149,24
100,132,168,134,24
94,100,174,141,35
117,112,161,141,34
114,101,169,136,34
115,115,173,175,29
102,127,188,170,37
90,111,193,155,34
104,109,173,174,27
107,91,175,170,33
105,113,189,149,38
110,129,167,158,39
98,124,180,167,35
100,132,171,145,34
114,87,176,158,34
92,120,164,156,28
107,101,182,154,36
104,141,167,155,30
108,125,173,158,39
111,125,178,158,30
98,91,188,156,32
109,111,173,150,34
97,110,206,150,38
126,105,178,164,35
104,115,173,174,36
112,103,170,178,34
116,115,158,168,41
99,117,156,161,21
106,122,190,149,36
98,117,164,157,28
107,131,183,185,38
112,123,164,168,30
121,116,165,163,40
113,125,178,145,34
100,114,175,166,28
81,117,174,179,30
93,111,189,167,32
91,121,153,139,31
117,105,174,158,29
105,115,175,133,35
110,128,180,150,31
101,118,168,154,31
101,109,188,179,46
112,104,171,157,31
99,124,175,154,39
96,112,141,166,31
113,112,184,169,35
111,124,154,165,38
107,102,174,148,28
133,123,187,162,35
128,112,173,159,34
113,116,169,159,35
104,114,146,179,40
98,110,195,142,34
94,94,165,177,35
87,117,168,166,31
90,114,182,170,36
81,107,179,137,22
84,115,157,170,34
121,95,181,152,40
111,98,164,138,27
109,112,193,156,32
84,116,193,164,36
119,104,179,158,41
105,105,174,170,23
92,125,175,154,38
109,131,166,150,42
111,131,154,156,35
113,114,184,159,36
95,108,163,171,30
111,114,172,139,31
105,108,183,156,26
93,119,174,148,32
99,110,176,164,37
86,109,185,154,47
109,130,171,156,38
105,117,179,161,40
100,108,164,140,36
112,120,176,145,35
107,103,176,151,37
105,125,188,158,42
126,97,192,150,28
107,113,177,146,34
108,125,186,152,37
103,111,172,135,31
95,101,157,127,46
113,119,159,144,27
88,110,175,170,29
100,108,186,167,44
111,101,181,155,35
108,127,172,156,35
106,111,178,155,34
111,92,201,171,29
98,104,176,142,29
85,112,181,167,45
104,126,170,146,23
124,124,163,152,39
102,101,172,158,41
98,110,173,136,27
83,123,176,157,30
122,117,181,140,30
105,104,178,174,44
107,115,146,156,38
112,102,152,137,39
100,143,146,138,44
104,130,162,157,30
124,102,186,136,27
113,114,177,180,35
95,117,178,134,33
94,105,181,169,26
108,106,174,153,23
114,111,178,148,30
98,141,162,165,29
96,115,152,154,29
102,105,162,125,24
99,108,169,158,43
95,113,179,148,39
119,103,157,146,39
98,103,173,134,33
103,105,193,153,27
104,131,167,159,37
95,119,155,134,34
98,123,191,155,26
96,100,171,170,36
101,97,181,162,41
107,120,180,157,38
117,96,178,165,29
99,102,187,122,36
100,137,176,134,40
115,111,183,156,32
102,122,196,151,31
115,100,165,160,30
122,124,179,170,34
92,105,176,151,23
116,119,174,185,33
97,99,178,169,29
102,118,165,167,27
84,108,143,173,36
98,125,167,157,37
98,129,179,128,44
113,117,162,159,27
100,118,161,130,24
118,90,161,137,44
112,107,183,159,44
105,123,170,149,31
99,104,173,135,26
99,116,167,159,19
99,93,159,157,40
106,131,180,161,33
104,114,159,161,36
87,105,158,140,35
93,98,173,142,32
94,102,158,154,39
94,111,156,171,29
110,104,192,148,52
91,113,182,162,33
94,98,162,154,30
106,131,187,150,34
112,100,160,153,45
120,120,158,161,35
116,88,193,171,40
92,96,162,140,34
107,120,160,138,39
110,122,185,132,23
93,99,163,134,34
107,123,197,167,40
115,111,179,152,32
109,120,152,126,36
100,97,163,141,46
115,109,165,136,38
113,117,195,149,19
109,98,165,173,32
98,107,181,142,30
102,115,161,135,29
114,119,179,154,35
103,104,176,156,25
106,104,201,135,35
121,111,177,169,32
108,120,174,151,38
98,110,171,142,41
91,113,193,170,30
112,131,194,172,37
94,97,163,153,29
104,101,183,167,42
107,98,180,151,30
119,123,182,154,34
103,119,176,157,28
117,107,161,159,39
100,111,170,166,32
102,122,175,166,30
113,105,192,138,21
85,134,210,144,34
112,95,179,135,35
97,123,191,166,30
97,105,163,146,36
103,100,161,153,25
103,114,145,165,25
100,125,183,145,27
115,116,154,164,26
97,119,158,156,38
104,109,168,154,43
93,106,153,154,29
97,126,174,146,37
121,89,161,132,39
101,107,157,163,39
102,130,176,138,43
102,119,182,162,30
85,103,177,159,42
99,97,174,168,37
103,126,163,120,43
94,120,159,164,30
95,120,173,148,33
107,114,171,147,31
90,112,159,149,32
100,118,154,141,31
114,102,164,148,39
93,120,148,156,33
97,113,166,147,25
113,118,154,150,26
102,128,173,146,30
115,109,172,138,31
96,109,159,145,36
103,101,169,159,38
102,113,161,142,31
98,124,167,174,32
106,100,144,154,26
109,97,177,143,30
91,112,177,151,41
111,128,157,148,38
111,99,186,171,34
97,108,158,144,25
84,124,139,158,20
105,104,169,156,38
112,106,183,131,24
71,122,159,156,28
93,123,155,171,30
96,104,163,143,28
90,108,172,144,33
101,108,199,147,26
77,106,161,159,24
91,116,154,133,25
96,110,180,146,36
101,100,188,152,38
98,127,157,159,33
109,112,177,153,39
109,110,165,129,44
98,108,180,152,35
108,107,154,154,25
103,112,182,145,31
97,103,161,138,30
99,116,168,131,40
102,113,166,141,26
91,116,170,161,32
93,117,172,152,26
107,110,182,164,31
89,120,174,154,22
94,112,161,129,30
101,98,159,150,34
94,96,182,139,29
92,99,164,143,32
110,102,198,156,34
116,116,173,150,29
98,97,167,142,33
95,106,168,150,22
104,112,156,131,36
96,100,164,163,38
103,108,167,137,42
102,109,166,136,32
77,113,163,136,31
99,104,183,126,29
88,123,173,137,40
93,101,167,172,31
87,117,173,159,31
87,98,151,127,36
103,110,177,138,39
89,102,168,175,40
78,110,182,141,27
105,100,175,159,32
101,110,163,162,37
95,121,177,142,36
104,109,143,157,38
92,88,184,159,26
89,104,159,151,27
90,88,162,160,33
101,120,180,173,40
102,114,149,139,40
77,127,158,167,31
112,102,172,132,33
95,93,162,140,27
98,91,172,160,30
96,125,164,160,42
82,109,165,144,33
109,113,171,161,25
94,109,170,146,33
100,111,172,147,34
110,107,165,136,28
121,116,161,155,31
85,109,164,157,39
117,120,165,160,19
91,108,181,125,26
95,108,196,169,33
112,112,169,149,34
116,113,168,144,32
69,83,160,144,34
85,110,196,163,41
100,116,148,143,27
105,119,150,161,25
101,87,148,145,34
98,107,165,138,38
111,103,168,140,37
108,112,170,133,32
114,109,157,148,44
87,101,151,138,25
105,110,143,143,39
120,114,155,144,27
94,102,164,153,32
95,92,140,141,25
110,92,179,148,33
82,100,185,141,44
92,104,143,146,28
92,118,181,155,37
103,112,144,131,37
106,99,156,161,29
117,115,168,157,38
101,102,156,144,27
79,98,156,147,28
92,112,185,158,26
100,130,165,150,35
104,110,165,126,34
118,106,157,147,35
102,98,151,150,33
98,118,159,159,33
108,106,178,154,30
109,110,151,153,43
97,117,159,131,32
94,110,180,134,36
109,118,159,145,25
105,110,169,158,29
109,100,168,136,24
99,113,170,139,32
107,106,158,141,28
104,102,169,136,26
98,103,177,161,36
103,118,154,161,37
97,122,174,162,45
114,89,147,165,29
94,115,157,135,26
102,103,146,142,37
95,108,178,147,29
97,123,171,153,37
94,98,175,145,28
89,96,172,148,39
92,123,173,126,44
112,116,174,149,37
97,107,167,152,31
104,127,179,148,28
97,120,162,153,44
70,101,159,160,23
94,99,149,146,34
99,118,153,179,37
107,93,136,146,30
100,98,171,164,35
108,96,174,123,34
131,112,186,133,38
96,107,174,144,26
69,98,170,156,32
91,106,149,139,37
96,105,167,141,27
100,111,161,154,26
103,98,182,142,31
102,103,148,165,31
83,101,147,133,25
80,84,176,146,31
98,123,164,140,33
102,127,176,150,28
86,86,166,146,36
108,113,174,122,29
95,96,164,151,30
86,102,163,142,22
99,89,156,158,28
90,116,151,138,37
111,92,148,137,41
101,122,171,154,35
78,95,165,116,39
87,97,170,157,31
91,107,150,142,30
88,84,156,146,35
85,107,170,135,27
81,99,165,175,31
89,100,166,146,37
105,101,156,151,38
96,106,162,139,28
100,118,194,159,26
99,85,173,156,30
98,102,170,132,31
97,110,175,160,23
92,109,145,150,32
89,100,143,150,32
115,109,172,137,33
106,119,143,132,33
98,115,173,144,29
99,100,168,141,32
116,97,142,141,40
97,89,176,128,35
102,106,149,144,24
108,104,153,151,29
91,104,176,142,25
104,117,152,140,22
99,105,168,126,37
82,106,159,147,40
79,120,157,132,39
96,100,161,117,34
85,103,158,162,30
93,116,170,154,35
95,110,155,147,34
105,118,145,146,24
84,102,163,134,41
92,103,154,137,34
